landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.11177778989076614,0.6370025277137756,4.1422708818572573e-08,0.1747875064611435,0.6521911025047302,-0.04360335320234299,0.24121485650539398,0.6117379665374756,-0.0605623684823513,0.287393182516098,0.5617095828056335,-0.0734759271144867,0.32858702540397644,0.5249255299568176,-0.08525176346302032,0.23055535554885864,0.4719354212284088,-0.032996125519275665,0.2562206983566284,0.39073842763900757,-0.053141769021749496,0.27012118697166443,0.33126991987228394,-0.06608153134584427,0.27942955493927,0.27992385625839233,-0.0760752335190773,0.185106098651886,0.4450942575931549,-0.02580280788242817,0.18292686343193054,0.411860853433609,-0.06979258358478546,0.1690349578857422,0.481343537569046,-0.085665762424469,0.1623770296573639,0.5379216074943542,-0.08592285960912704,0.13908185064792633,0.4336369037628174,-0.023165276274085045,0.13852794468402863,0.3877893388271332,-0.062200549989938736,0.1337166726589203,0.4442426860332489,-0.06473789364099503,0.1340736746788025,0.4940723776817322,-0.05602571740746498,0.09689696133136749,0.4372263252735138,-0.024234578013420105,0.09037061035633087,0.37002408504486084,-0.0493163987994194,0.0802306979894638,0.3602044880390167,-0.05229730159044266,0.07606139779090881,0.35413873195648193,-0.048340413719415665,0
0.11796379089355469,0.6353812217712402,-6.079170056239036e-09,0.18405428528785706,0.6439288258552551,-0.04502563178539276,0.24787506461143494,0.6022312045097351,-0.06603609770536423,0.29671791195869446,0.555420994758606,-0.0820411965250969,0.33826303482055664,0.5236130356788635,-0.09488434344530106,0.24025946855545044,0.45433831214904785,-0.045782167464494705,0.2703087031841278,0.37245237827301025,-0.07199668884277344,0.2801773250102997,0.3171311616897583,-0.08742913603782654,0.28958362340927124,0.2668581008911133,-0.09960874915122986,0.18913684785366058,0.4264867305755615,-0.039034854620695114,0.1912946254014969,0.3827047348022461,-0.09239905327558517,0.1799222230911255,0.4641967713832855,-0.11163641512393951,0.17704162001609802,0.5266241431236267,-0.11399988830089569,0.139316588640213,0.4128897488117218,-0.036358654499053955,0.13725221157073975,0.34511810541152954,-0.08105923980474472,0.1394542157649994,0.40112847089767456,-0.08789072930812836,0.14712564647197723,0.45104262232780457,-0.08307144045829773,0.09726767241954803,0.4162216782569885,-0.037079501897096634,0.07654883712530136,0.3411376476287842,-0.06579001247882843,0.059456780552864075,0.3007619380950928,-0.07584017515182495,0.05063524842262268,0.25630027055740356,-0.07869432866573334,0
0.12285436689853668,0.6195351481437683,-8.950816265951289e-08,0.1918012946844101,0.6250433921813965,-0.03664088994264603,0.25796929001808167,0.5849481225013733,-0.05617980659008026,0.3092719316482544,0.5452567338943481,-0.07356974482536316,0.35225480794906616,0.5194709300994873,-0.08879697322845459,0.25081706047058105,0.4395623207092285,-0.03802816569805145,0.2819499373435974,0.35571473836898804,-0.06294677406549454,0.2934321463108063,0.301131010055542,-0.07622867077589035,0.30128422379493713,0.2519921660423279,-0.0862630307674408,0.19963732361793518,0.4105626940727234,-0.035999320447444916,0.19883251190185547,0.3629460334777832,-0.08855339139699936,0.18484316766262054,0.4423917233943939,-0.10625770688056946,0.17960262298583984,0.50251704454422,-0.10707052797079086,0.14969871938228607,0.39659401774406433,-0.03721582144498825,0.14560741186141968,0.32617175579071045,-0.08009079843759537,0.14635150134563446,0.38478612899780273,-0.08306490629911423,0.15238669514656067,0.4354141056537628,-0.0756942480802536,0.10525843501091003,0.399339884519577,-0.04145003855228424,0.08365578204393387,0.32611531019210815,-0.06718942523002625,0.06854723393917084,0.28427693247795105,-0.07340753823518753,0.06208842992782593,0.23632213473320007,-0.07371131330728531,0
0.12584728002548218,0.6231830716133118,-1.1602551097666947e-07,0.19322320818901062,0.6250283718109131,-0.03991430997848511,0.2581443786621094,0.5865405201911926,-0.061291273683309555,0.3089941442012787,0.5485974550247192,-0.07969412952661514,0.3521120548248291,0.5255556702613831,-0.09548267722129822,0.2545784115791321,0.4359860420227051,-0.04341859742999077,0.28543993830680847,0.35216695070266724,-0.0694587454199791,0.2977033853530884,0.2990158200263977,-0.08316577225923538,0.3072943091392517,0.24900014698505402,-0.09373439848423004,0.20275962352752686,0.406375914812088,-0.041110459715127945,0.20130795240402222,0.35806572437286377,-0.09773481637239456,0.18681955337524414,0.4457344710826874,-0.11725781112909317,0.1811217963695526,0.5113587379455566,-0.11798761785030365,0.15197902917861938,0.39328545331954956,-0.04216280207037926,0.14668503403663635,0.3253301680088043,-0.08798269182443619,0.1497681438922882,0.3816772401332855,-0.09410253167152405,0.15716552734375,0.42906302213668823,-0.08815771341323853,0.1074344590306282,0.39754554629325867,-0.0463513545691967,0.08558931201696396,0.3226828873157501,-0.07352811843156815,0.07022368907928467,0.28229281306266785,-0.08123747259378433,0.06262843310832977,0.23497745394706726,-0.08248069882392883,0
0.13016219437122345,0.6119524836540222,-1.3301566070822446e-07,0.1978449523448944,0.6164813041687012,-0.036954402923583984,0.2636735439300537,0.5791168212890625,-0.057130761444568634,0.3142510652542114,0.5442197322845459,-0.07499846816062927,0.35710352659225464,0.5238090753555298,-0.0907350555062294,0.25813278555870056,0.43100234866142273,-0.041147030889987946,0.28837382793426514,0.3492467701435089,-0.06676815450191498,0.2999098300933838,0.29666510224342346,-0.08036085963249207,0.3092093765735626,0.24742476642131805,-0.09075058251619339,0.2067248672246933,0.40152162313461304,-0.04009776934981346,0.20487183332443237,0.3530072569847107,-0.09603171795606613,0.18979808688163757,0.4375087022781372,-0.11553258448839188,0.1837102770805359,0.502910852432251,-0.11639655381441116,0.15629823505878448,0.3883744776248932,-0.0420583114027977,0.14999057352542877,0.3216173052787781,-0.08719741553068161,0.15297465026378632,0.377724826335907,-0.09284894168376923,0.16087913513183594,0.4267478585243225,-0.08657335489988327,0.11188110709190369,0.39236724376678467,-0.04689234122633934,0.08916697651147842,0.3181568384170532,-0.07296441495418549,0.07389224320650101,0.2772764563560486,-0.07977458089590073,0.06636305153369904,0.23009233176708221,-0.08047769963741302,0
0.12962673604488373,0.6159592866897583,-1.0249461723788045e-07,0.19872742891311646,0.6152559518814087,-0.03985210508108139,0.26275402307510376,0.5788561701774597,-0.061302244663238525,0.3130963146686554,0.541422963142395,-0.0798276737332344,0.35654157400131226,0.5192051529884338,-0.09569453448057175,0.2587250769138336,0.42644158005714417,-0.04189087450504303,0.28959593176841736,0.3424053192138672,-0.06749150902032852,0.3029159903526306,0.2901051640510559,-0.08118128776550293,0.31236937642097473,0.24080678820610046,-0.09158700704574585,0.20702673494815826,0.39652019739151,-0.03896394744515419,0.20698221027851105,0.3462865948677063,-0.09288671612739563,0.19257840514183044,0.43365713953971863,-0.11075107008218765,0.18652105331420898,0.4967479109764099,-0.11107262223958969,0.15690338611602783,0.38395464420318604,-0.039537712931632996,0.1526525318622589,0.31395822763442993,-0.08417320251464844,0.15366044640541077,0.37688714265823364,-0.0885985940694809,0.15902069211006165,0.4274384379386902,-0.08167827874422073,0.11188342422246933,0.3878936767578125,-0.04330632463097572,0.09030725061893463,0.31333065032958984,-0.07005494832992554,0.07461871206760406,0.2740885019302368,-0.07727929949760437,0.06724497675895691,0.22649522125720978,-0.07824493944644928,0
0.13166338205337524,0.614933431148529,-1.0745648637566774e-07,0.19934189319610596,0.6161649227142334,-0.04009827598929405,0.26414451003074646,0.5796533823013306,-0.06168271228671074,0.3140389621257782,0.5425688624382019,-0.08034155517816544,0.35630518198013306,0.5207287073135376,-0.09636420011520386,0.25837573409080505,0.4265083968639374,-0.04302245378494263,0.2896827459335327,0.34296828508377075,-0.06884817034006119,0.30246463418006897,0.29086366295814514,-0.08245674520730972,0.3122793734073639,0.24135373532772064,-0.09288151562213898,0.20659078657627106,0.3963579535484314,-0.040493112057447433,0.20693397521972656,0.34716689586639404,-0.0961916595697403,0.19248686730861664,0.43544065952301025,-0.11513273417949677,0.18591651320457458,0.5007697343826294,-0.11564233154058456,0.15623416006565094,0.38314151763916016,-0.04133150726556778,0.15203070640563965,0.313519686460495,-0.08688400685787201,0.1549362987279892,0.37569114565849304,-0.0921676829457283,0.16134226322174072,0.4274180829524994,-0.08549952507019043,0.11154349148273468,0.38715511560440063,-0.04534870386123657,0.08957991749048233,0.3127673864364624,-0.07239067554473877,0.07460035383701324,0.2734302580356598,-0.07996413856744766,0.06726936995983124,0.22638188302516937,-0.08106733858585358,0
0.13191057741641998,0.6157000064849854,-1.1279406209041554e-07,0.1994221806526184,0.6165159940719604,-0.03974851965904236,0.2650541365146637,0.5778148770332336,-0.061070963740348816,0.31562256813049316,0.5406606197357178,-0.07952570170164108,0.357816606760025,0.5203136205673218,-0.09551011025905609,0.2591342628002167,0.42616695165634155,-0.042888857424259186,0.2902403473854065,0.3431379795074463,-0.06850142776966095,0.3028588891029358,0.2913305163383484,-0.08208687603473663,0.31282591819763184,0.24197813868522644,-0.092594213783741,0.20709459483623505,0.39634063839912415,-0.04076385870575905,0.20590226352214813,0.3460887670516968,-0.0968816801905632,0.19171887636184692,0.4344456195831299,-0.11613161116838455,0.18618467450141907,0.5008691549301147,-0.11661309748888016,0.15654700994491577,0.3835422694683075,-0.04192892462015152,0.15154503285884857,0.3130766451358795,-0.08720897883176804,0.15597008168697357,0.3726406991481781,-0.09268815070390701,0.16413748264312744,0.42314472794532776,-0.08618158102035522,0.1119646430015564,0.3884166479110718,-0.04628732427954674,0.08976447582244873,0.313314288854599,-0.07265100628137589,0.07512490451335907,0.2729969024658203,-0.07990781962871552,0.06824088096618652,0.22534915804862976,-0.08090843260288239,0
0.13359051942825317,0.6137638092041016,-1.1239293229436953e-07,0.2002856433391571,0.6160303950309753,-0.039964620023965836,0.2658160328865051,0.5764260292053223,-0.06098490580916405,0.3157293200492859,0.5388686656951904,-0.07913563400506973,0.3590599298477173,0.5183472633361816,-0.09481610357761383,0.2557274401187897,0.423522025346756,-0.04186543449759483,0.28391730785369873,0.34038105607032776,-0.06654136627912521,0.29329559206962585,0.2875153422355652,-0.0793239176273346,0.3018813729286194,0.23780348896980286,-0.08959949761629105,0.20358188450336456,0.3962896466255188,-0.04004041478037834,0.2013789266347885,0.34638527035713196,-0.09629522264003754,0.18813906610012054,0.4327039420604706,-0.11542496085166931,0.18405558168888092,0.49956899881362915,-0.1154862716794014,0.1528867483139038,0.3861094117164612,-0.04163863882422447,0.14625094830989838,0.3181851804256439,-0.08641141653060913,0.14998666942119598,0.3665870130062103,-0.09245862066745758,0.1585177779197693,0.4076049327850342,-0.08658501505851746,0.10848160088062286,0.3929509222507477,-0.046479497104883194,0.08522088080644608,0.3195466995239258,-0.07242376357316971,0.07003964483737946,0.27983295917510986,-0.07946555316448212,0.06222441792488098,0.23334984481334686,-0.08045987784862518,0
0.13279280066490173,0.6140443086624146,-1.1906429620012204e-07,0.20057743787765503,0.6168736815452576,-0.039140503853559494,0.26611071825027466,0.5779949426651001,-0.06028727814555168,0.316173255443573,0.5398865938186646,-0.07877252250909805,0.35846391320228577,0.5185697078704834,-0.09500283747911453,0.25486278533935547,0.4256216883659363,-0.042996879667043686,0.28444743156433105,0.3411495089530945,-0.06809187680482864,0.2948262393474579,0.28829216957092285,-0.08096297085285187,0.30418625473976135,0.2380208969116211,-0.09121931344270706,0.20253898203372955,0.3975883424282074,-0.04161294549703598,0.20161761343479156,0.34630659222602844,-0.09801621735095978,0.18880484998226166,0.4329192340373993,-0.11701880395412445,0.1840420663356781,0.500404953956604,-0.11721804738044739,0.15183284878730774,0.38661327958106995,-0.04344736039638519,0.14610277116298676,0.3164531886577606,-0.08841962367296219,0.15178735554218292,0.3696945905685425,-0.09404218941926956,0.16092638671398163,0.4164648652076721,-0.08787404000759125,0.10750819742679596,0.39294949173927307,-0.048424676060676575,0.08370764553546906,0.3187154233455658,-0.07436927407979965,0.06921961903572083,0.2788859009742737,-0.08152176439762115,0.062008634209632874,0.23255494236946106,-0.08273151516914368,0
